Usage date,Interval,Total kWh,__source_file
11/24/2025,7:0 AM,1,hourlyUsage11_1_2025_to_11_30_2025.csv
11/24/2025,8:0 AM,0.5,hourlyUsage11_1_2025_to_11_30_2025.csv
11/24/2025,9:0 AM,1.2,hourlyUsage11_1_2025_to_11_30_2025.csv
11/24/2025,10:0 AM,2.9,hourlyUsage11_1_2025_to_11_30_2025.csv
11/24/2025,11:0 AM,0.8,hourlyUsage11_1_2025_to_11_30_2025.csv
11/24/2025,12:0 PM,0.3,hourlyUsage11_1_2025_to_11_30_2025.csv
11/24/2025,1:0 PM,0.3,hourlyUsage11_1_2025_to_11_30_2025.csv
11/24/2025,2:0 PM,0.6,hourlyUsage11_1_2025_to_11_30_2025.csv
11/24/2025,3:0 PM,0.4,hourlyUsage11_1_2025_to_11_30_2025.csv
11/24/2025,4:0 PM,2.9,hourlyUsage11_1_2025_to_11_30_2025.csv
11/24/2025,5:0 PM,3,hourlyUsage11_1_2025_to_11_30_2025.csv
11/24/2025,6:0 PM,1.6,hourlyUsage11_1_2025_to_11_30_2025.csv
11/24/2025,7:0 PM,0.6,hourlyUsage11_1_2025_to_11_30_2025.csv
11/24/2025,8:0 PM,0.7,hourlyUsage11_1_2025_to_11_30_2025.csv
11/24/2025,9:0 PM,1.7,hourlyUsage11_1_2025_to_11_30_2025.csv
11/24/2025,10:0 PM,2.2,hourlyUsage11_1_2025_to_11_30_2025.csv
11/24/2025,11:0 PM,1.9,hourlyUsage11_1_2025_to_11_30_2025.csv
11/25/2025,12:0 AM,1.9,hourlyUsage11_1_2025_to_11_30_2025.csv
11/25/2025,1:0 AM,1.9,hourlyUsage11_1_2025_to_11_30_2025.csv
11/25/2025,2:0 AM,1.9,hourlyUsage11_1_2025_to_11_30_2025.csv
11/25/2025,3:0 AM,0.9,hourlyUsage11_1_2025_to_11_30_2025.csv
11/25/2025,4:0 AM,0.4,hourlyUsage11_1_2025_to_11_30_2025.csv
11/25/2025,5:0 AM,0.9,hourlyUsage11_1_2025_to_11_30_2025.csv
11/25/2025,6:0 AM,1,hourlyUsage11_1_2025_to_11_30_2025.csv
11/25/2025,7:0 AM,0.6,hourlyUsage11_1_2025_to_11_30_2025.csv
11/25/2025,8:0 AM,0.7,hourlyUsage11_1_2025_to_11_30_2025.csv
11/25/2025,9:0 AM,0.5,hourlyUsage11_1_2025_to_11_30_2025.csv
11/25/2025,10:0 AM,1.6,hourlyUsage11_1_2025_to_11_30_2025.csv
11/25/2025,11:0 AM,2,hourlyUsage11_1_2025_to_11_30_2025.csv
11/25/2025,12:0 PM,1.4,hourlyUsage11_1_2025_to_11_30_2025.csv
11/25/2025,1:0 PM,0.9,hourlyUsage11_1_2025_to_11_30_2025.csv
11/25/2025,2:0 PM,1.2,hourlyUsage11_1_2025_to_11_30_2025.csv
11/25/2025,3:0 PM,1.8,hourlyUsage11_1_2025_to_11_30_2025.csv
11/25/2025,4:0 PM,2.9,hourlyUsage11_1_2025_to_11_30_2025.csv
11/25/2025,5:0 PM,1.2,hourlyUsage11_1_2025_to_11_30_2025.csv
11/25/2025,6:0 PM,0.9,hourlyUsage11_1_2025_to_11_30_2025.csv
11/25/2025,7:0 PM,0.6,hourlyUsage11_1_2025_to_11_30_2025.csv
11/25/2025,8:0 PM,0.6,hourlyUsage11_1_2025_to_11_30_2025.csv
11/25/2025,9:0 PM,1.6,hourlyUsage11_1_2025_to_11_30_2025.csv
11/25/2025,10:0 PM,2,hourlyUsage11_1_2025_to_11_30_2025.csv
11/25/2025,11:0 PM,1.9,hourlyUsage11_1_2025_to_11_30_2025.csv
11/26/2025,12:0 AM,1.9,hourlyUsage11_1_2025_to_11_30_2025.csv
11/26/2025,1:0 AM,1.9,hourlyUsage11_1_2025_to_11_30_2025.csv
11/26/2025,2:0 AM,1.9,hourlyUsage11_1_2025_to_11_30_2025.csv
11/26/2025,3:0 AM,0.9,hourlyUsage11_1_2025_to_11_30_2025.csv
11/26/2025,4:0 AM,0.4,hourlyUsage11_1_2025_to_11_30_2025.csv
11/26/2025,5:0 AM,0.7,hourlyUsage11_1_2025_to_11_30_2025.csv
11/26/2025,6:0 AM,0.5,hourlyUsage11_1_2025_to_11_30_2025.csv
11/26/2025,7:0 AM,0.5,hourlyUsage11_1_2025_to_11_30_2025.csv
11/26/2025,8:0 AM,2.3,hourlyUsage11_1_2025_to_11_30_2025.csv
11/26/2025,9:0 AM,2.5,hourlyUsage11_1_2025_to_11_30_2025.csv
11/26/2025,10:0 AM,0.8,hourlyUsage11_1_2025_to_11_30_2025.csv
11/26/2025,11:0 AM,2.7,hourlyUsage11_1_2025_to_11_30_2025.csv
11/26/2025,12:0 PM,1.1,hourlyUsage11_1_2025_to_11_30_2025.csv
11/26/2025,1:0 PM,1.8,hourlyUsage11_1_2025_to_11_30_2025.csv
11/26/2025,2:0 PM,0.5,hourlyUsage11_1_2025_to_11_30_2025.csv
11/26/2025,3:0 PM,0.8,hourlyUsage11_1_2025_to_11_30_2025.csv
11/26/2025,4:0 PM,0.5,hourlyUsage11_1_2025_to_11_30_2025.csv
11/26/2025,5:0 PM,0.5,hourlyUsage11_1_2025_to_11_30_2025.csv
11/26/2025,6:0 PM,0.5,hourlyUsage11_1_2025_to_11_30_2025.csv
11/26/2025,7:0 PM,0.6,hourlyUsage11_1_2025_to_11_30_2025.csv
11/26/2025,8:0 PM,0.6,hourlyUsage11_1_2025_to_11_30_2025.csv
11/26/2025,9:0 PM,2.2,hourlyUsage11_1_2025_to_11_30_2025.csv
11/26/2025,10:0 PM,2.6,hourlyUsage11_1_2025_to_11_30_2025.csv
11/26/2025,11:0 PM,2.3,hourlyUsage11_1_2025_to_11_30_2025.csv
11/27/2025,12:0 AM,1.9,hourlyUsage11_1_2025_to_11_30_2025.csv
11/27/2025,1:0 AM,1.9,hourlyUsage11_1_2025_to_11_30_2025.csv
11/27/2025,2:0 AM,1.9,hourlyUsage11_1_2025_to_11_30_2025.csv
11/27/2025,3:0 AM,0.9,hourlyUsage11_1_2025_to_11_30_2025.csv
11/27/2025,4:0 AM,0.4,hourlyUsage11_1_2025_to_11_30_2025.csv
11/27/2025,5:0 AM,0.4,hourlyUsage11_1_2025_to_11_30_2025.csv
11/27/2025,6:0 AM,0.8,hourlyUsage11_1_2025_to_11_30_2025.csv
11/27/2025,7:0 AM,0.4,hourlyUsage11_1_2025_to_11_30_2025.csv
11/27/2025,8:0 AM,1.6,hourlyUsage11_1_2025_to_11_30_2025.csv
11/27/2025,9:0 AM,1.3,hourlyUsage11_1_2025_to_11_30_2025.csv
11/27/2025,10:0 AM,3.1,hourlyUsage11_1_2025_to_11_30_2025.csv
11/27/2025,11:0 AM,1.4,hourlyUsage11_1_2025_to_11_30_2025.csv
11/27/2025,12:0 PM,0.4,hourlyUsage11_1_2025_to_11_30_2025.csv
11/27/2025,1:0 PM,0.3,hourlyUsage11_1_2025_to_11_30_2025.csv
11/27/2025,2:0 PM,0.7,hourlyUsage11_1_2025_to_11_30_2025.csv
11/27/2025,3:0 PM,0.4,hourlyUsage11_1_2025_to_11_30_2025.csv
11/27/2025,4:0 PM,0.4,hourlyUsage11_1_2025_to_11_30_2025.csv
11/27/2025,5:0 PM,0.4,hourlyUsage11_1_2025_to_11_30_2025.csv
11/27/2025,6:0 PM,0.4,hourlyUsage11_1_2025_to_11_30_2025.csv
11/27/2025,7:0 PM,0.4,hourlyUsage11_1_2025_to_11_30_2025.csv
11/27/2025,8:0 PM,0.3,hourlyUsage11_1_2025_to_11_30_2025.csv
11/27/2025,9:0 PM,1.6,hourlyUsage11_1_2025_to_11_30_2025.csv
11/27/2025,10:0 PM,1.9,hourlyUsage11_1_2025_to_11_30_2025.csv
11/27/2025,11:0 PM,2.2,hourlyUsage11_1_2025_to_11_30_2025.csv
11/28/2025,12:0 AM,1.9,hourlyUsage11_1_2025_to_11_30_2025.csv
11/28/2025,1:0 AM,1.9,hourlyUsage11_1_2025_to_11_30_2025.csv
11/28/2025,2:0 AM,1.9,hourlyUsage11_1_2025_to_11_30_2025.csv
11/28/2025,3:0 AM,0.9,hourlyUsage11_1_2025_to_11_30_2025.csv
11/28/2025,4:0 AM,0.4,hourlyUsage11_1_2025_to_11_30_2025.csv
11/28/2025,5:0 AM,0.6,hourlyUsage11_1_2025_to_11_30_2025.csv
11/28/2025,6:0 AM,0.8,hourlyUsage11_1_2025_to_11_30_2025.csv
11/28/2025,7:0 AM,0.5,hourlyUsage11_1_2025_to_11_30_2025.csv
11/28/2025,8:0 AM,2,hourlyUsage11_1_2025_to_11_30_2025.csv
11/28/2025,9:0 AM,1.9,hourlyUsage11_1_2025_to_11_30_2025.csv
11/28/2025,10:0 AM,1.5,hourlyUsage11_1_2025_to_11_30_2025.csv
11/28/2025,11:0 AM,0.7,hourlyUsage11_1_2025_to_11_30_2025.csv
11/28/2025,12:0 PM,2.6,hourlyUsage11_1_2025_to_11_30_2025.csv
11/28/2025,1:0 PM,2.8,hourlyUsage11_1_2025_to_11_30_2025.csv
11/28/2025,2:0 PM,0.5,hourlyUsage11_1_2025_to_11_30_2025.csv
11/28/2025,3:0 PM,0.6,hourlyUsage11_1_2025_to_11_30_2025.csv
11/28/2025,4:0 PM,1.2,hourlyUsage11_1_2025_to_11_30_2025.csv
11/28/2025,5:0 PM,3.7,hourlyUsage11_1_2025_to_11_30_2025.csv
11/28/2025,6:0 PM,1.9,hourlyUsage11_1_2025_to_11_30_2025.csv
11/28/2025,7:0 PM,2.1,hourlyUsage11_1_2025_to_11_30_2025.csv
11/28/2025,8:0 PM,1.3,hourlyUsage11_1_2025_to_11_30_2025.csv
11/28/2025,9:0 PM,1.8,hourlyUsage11_1_2025_to_11_30_2025.csv
11/28/2025,10:0 PM,2.1,hourlyUsage11_1_2025_to_11_30_2025.csv
11/28/2025,11:0 PM,2.1,hourlyUsage11_1_2025_to_11_30_2025.csv
11/29/2025,12:0 AM,2.1,hourlyUsage11_1_2025_to_11_30_2025.csv
11/29/2025,1:0 AM,2.1,hourlyUsage11_1_2025_to_11_30_2025.csv
11/29/2025,2:0 AM,2.1,hourlyUsage11_1_2025_to_11_30_2025.csv
11/29/2025,3:0 AM,1.3,hourlyUsage11_1_2025_to_11_30_2025.csv
11/29/2025,4:0 AM,0.7,hourlyUsage11_1_2025_to_11_30_2025.csv
11/29/2025,5:0 AM,0.8,hourlyUsage11_1_2025_to_11_30_2025.csv
11/29/2025,6:0 AM,2.6,hourlyUsage11_1_2025_to_11_30_2025.csv
11/29/2025,7:0 AM,1.1,hourlyUsage11_1_2025_to_11_30_2025.csv
11/29/2025,8:0 AM,1.5,hourlyUsage11_1_2025_to_11_30_2025.csv
11/29/2025,9:0 AM,0.6,hourlyUsage11_1_2025_to_11_30_2025.csv
11/29/2025,10:0 AM,0.8,hourlyUsage11_1_2025_to_11_30_2025.csv
11/29/2025,11:0 AM,0.5,hourlyUsage11_1_2025_to_11_30_2025.csv
11/29/2025,12:0 PM,0.4,hourlyUsage11_1_2025_to_11_30_2025.csv
11/29/2025,1:0 PM,1.7,hourlyUsage11_1_2025_to_11_30_2025.csv
11/29/2025,2:0 PM,1.6,hourlyUsage11_1_2025_to_11_30_2025.csv
11/29/2025,3:0 PM,0.8,hourlyUsage11_1_2025_to_11_30_2025.csv
11/29/2025,4:0 PM,0.4,hourlyUsage11_1_2025_to_11_30_2025.csv
11/29/2025,5:0 PM,0.6,hourlyUsage11_1_2025_to_11_30_2025.csv
11/29/2025,6:0 PM,0.6,hourlyUsage11_1_2025_to_11_30_2025.csv
11/29/2025,7:0 PM,0.9,hourlyUsage11_1_2025_to_11_30_2025.csv
11/29/2025,8:0 PM,0.9,hourlyUsage11_1_2025_to_11_30_2025.csv
11/29/2025,9:0 PM,1.8,hourlyUsage11_1_2025_to_11_30_2025.csv
11/29/2025,10:0 PM,2,hourlyUsage11_1_2025_to_11_30_2025.csv
11/29/2025,11:0 PM,1.9,hourlyUsage11_1_2025_to_11_30_2025.csv
11/30/2025,12:0 AM,1.9,hourlyUsage11_1_2025_to_11_30_2025.csv
11/30/2025,1:0 AM,1.9,hourlyUsage11_1_2025_to_11_30_2025.csv
11/30/2025,2:0 AM,1.9,hourlyUsage11_1_2025_to_11_30_2025.csv
11/30/2025,3:0 AM,0.9,hourlyUsage11_1_2025_to_11_30_2025.csv
11/30/2025,4:0 AM,0.4,hourlyUsage11_1_2025_to_11_30_2025.csv
11/30/2025,5:0 AM,0.9,hourlyUsage11_1_2025_to_11_30_2025.csv
11/30/2025,6:0 AM,0.7,hourlyUsage11_1_2025_to_11_30_2025.csv
11/30/2025,7:0 AM,1,hourlyUsage11_1_2025_to_11_30_2025.csv
11/30/2025,8:0 AM,1.3,hourlyUsage11_1_2025_to_11_30_2025.csv
11/30/2025,9:0 AM,0.7,hourlyUsage11_1_2025_to_11_30_2025.csv
11/30/2025,10:0 AM,0.3,hourlyUsage11_1_2025_to_11_30_2025.csv
11/30/2025,11:0 AM,0.3,hourlyUsage11_1_2025_to_11_30_2025.csv
11/30/2025,12:0 PM,0.4,hourlyUsage11_1_2025_to_11_30_2025.csv
11/30/2025,1:0 PM,1.7,hourlyUsage11_1_2025_to_11_30_2025.csv
11/30/2025,2:0 PM,1.1,hourlyUsage11_1_2025_to_11_30_2025.csv
11/30/2025,3:0 PM,0.9,hourlyUsage11_1_2025_to_11_30_2025.csv
11/30/2025,4:0 PM,1.3,hourlyUsage11_1_2025_to_11_30_2025.csv
11/30/2025,5:0 PM,1.1,hourlyUsage11_1_2025_to_11_30_2025.csv
11/30/2025,6:0 PM,0.7,hourlyUsage11_1_2025_to_11_30_2025.csv
11/30/2025,7:0 PM,0.7,hourlyUsage11_1_2025_to_11_30_2025.csv
11/30/2025,8:0 PM,0.8,hourlyUsage11_1_2025_to_11_30_2025.csv
11/30/2025,9:0 PM,3.3,hourlyUsage11_1_2025_to_11_30_2025.csv
11/30/2025,10:0 PM,2.9,hourlyUsage11_1_2025_to_11_30_2025.csv
11/30/2025,11:0 PM,2.4,hourlyUsage11_1_2025_to_11_30_2025.csv
12/1/2025,12:0 AM,1.9,hourlyUsage12_1_2025_to_12_31_2025.csv
12/1/2025,1:0 AM,1.9,hourlyUsage12_1_2025_to_12_31_2025.csv
12/1/2025,2:0 AM,1.9,hourlyUsage12_1_2025_to_12_31_2025.csv
12/1/2025,3:0 AM,1.2,hourlyUsage12_1_2025_to_12_31_2025.csv
12/1/2025,4:0 AM,0.4,hourlyUsage12_1_2025_to_12_31_2025.csv
12/1/2025,5:0 AM,0.8,hourlyUsage12_1_2025_to_12_31_2025.csv
12/1/2025,6:0 AM,1.2,hourlyUsage12_1_2025_to_12_31_2025.csv
12/1/2025,7:0 AM,0.4,hourlyUsage12_1_2025_to_12_31_2025.csv
12/1/2025,8:0 AM,1.2,hourlyUsage12_1_2025_to_12_31_2025.csv
12/1/2025,9:0 AM,0.8,hourlyUsage12_1_2025_to_12_31_2025.csv
12/1/2025,10:0 AM,2,hourlyUsage12_1_2025_to_12_31_2025.csv
12/1/2025,11:0 AM,1,hourlyUsage12_1_2025_to_12_31_2025.csv
12/1/2025,12:0 PM,1.2,hourlyUsage12_1_2025_to_12_31_2025.csv
12/1/2025,1:0 PM,0.8,hourlyUsage12_1_2025_to_12_31_2025.csv
12/1/2025,2:0 PM,0.7,hourlyUsage12_1_2025_to_12_31_2025.csv
12/1/2025,3:0 PM,0.8,hourlyUsage12_1_2025_to_12_31_2025.csv
12/1/2025,4:0 PM,2.6,hourlyUsage12_1_2025_to_12_31_2025.csv
12/1/2025,5:0 PM,1.5,hourlyUsage12_1_2025_to_12_31_2025.csv
12/1/2025,6:0 PM,3.4,hourlyUsage12_1_2025_to_12_31_2025.csv
12/1/2025,7:0 PM,1.7,hourlyUsage12_1_2025_to_12_31_2025.csv
12/1/2025,8:0 PM,0.8,hourlyUsage12_1_2025_to_12_31_2025.csv
12/1/2025,9:0 PM,1.6,hourlyUsage12_1_2025_to_12_31_2025.csv
12/1/2025,10:0 PM,2.1,hourlyUsage12_1_2025_to_12_31_2025.csv
12/1/2025,11:0 PM,2.2,hourlyUsage12_1_2025_to_12_31_2025.csv
12/2/2025,12:0 AM,1.9,hourlyUsage12_1_2025_to_12_31_2025.csv
12/2/2025,1:0 AM,1.9,hourlyUsage12_1_2025_to_12_31_2025.csv
12/2/2025,2:0 AM,1.9,hourlyUsage12_1_2025_to_12_31_2025.csv
12/2/2025,3:0 AM,0.9,hourlyUsage12_1_2025_to_12_31_2025.csv
12/2/2025,4:0 AM,0.4,hourlyUsage12_1_2025_to_12_31_2025.csv
12/2/2025,5:0 AM,0.6,hourlyUsage12_1_2025_to_12_31_2025.csv
12/2/2025,6:0 AM,1.1,hourlyUsage12_1_2025_to_12_31_2025.csv
12/2/2025,7:0 AM,0.5,hourlyUsage12_1_2025_to_12_31_2025.csv
12/2/2025,8:0 AM,1,hourlyUsage12_1_2025_to_12_31_2025.csv
12/2/2025,9:0 AM,0.8,hourlyUsage12_1_2025_to_12_31_2025.csv
12/2/2025,10:0 AM,1.7,hourlyUsage12_1_2025_to_12_31_2025.csv
12/2/2025,11:0 AM,2,hourlyUsage12_1_2025_to_12_31_2025.csv
12/2/2025,12:0 PM,1.9,hourlyUsage12_1_2025_to_12_31_2025.csv
12/2/2025,1:0 PM,0.6,hourlyUsage12_1_2025_to_12_31_2025.csv
12/2/2025,2:0 PM,0.5,hourlyUsage12_1_2025_to_12_31_2025.csv
12/2/2025,3:0 PM,0.6,hourlyUsage12_1_2025_to_12_31_2025.csv
12/2/2025,4:0 PM,1.3,hourlyUsage12_1_2025_to_12_31_2025.csv
12/2/2025,5:0 PM,1.8,hourlyUsage12_1_2025_to_12_31_2025.csv
12/2/2025,6:0 PM,0.8,hourlyUsage12_1_2025_to_12_31_2025.csv
12/2/2025,7:0 PM,1.2,hourlyUsage12_1_2025_to_12_31_2025.csv
12/2/2025,8:0 PM,1.1,hourlyUsage12_1_2025_to_12_31_2025.csv
12/2/2025,9:0 PM,2.4,hourlyUsage12_1_2025_to_12_31_2025.csv
12/2/2025,10:0 PM,2.8,hourlyUsage12_1_2025_to_12_31_2025.csv
12/2/2025,11:0 PM,1.9,hourlyUsage12_1_2025_to_12_31_2025.csv
12/3/2025,12:0 AM,1.9,hourlyUsage12_1_2025_to_12_31_2025.csv
12/3/2025,1:0 AM,1.9,hourlyUsage12_1_2025_to_12_31_2025.csv
12/3/2025,2:0 AM,1.9,hourlyUsage12_1_2025_to_12_31_2025.csv
12/3/2025,3:0 AM,0.9,hourlyUsage12_1_2025_to_12_31_2025.csv
12/3/2025,4:0 AM,1.2,hourlyUsage12_1_2025_to_12_31_2025.csv
12/3/2025,5:0 AM,0.7,hourlyUsage12_1_2025_to_12_31_2025.csv
12/3/2025,6:0 AM,0.9,hourlyUsage12_1_2025_to_12_31_2025.csv
12/3/2025,7:0 AM,0.8,hourlyUsage12_1_2025_to_12_31_2025.csv
12/3/2025,8:0 AM,1.4,hourlyUsage12_1_2025_to_12_31_2025.csv
12/3/2025,9:0 AM,2.9,hourlyUsage12_1_2025_to_12_31_2025.csv
12/3/2025,10:0 AM,2.1,hourlyUsage12_1_2025_to_12_31_2025.csv
12/3/2025,11:0 AM,1.7,hourlyUsage12_1_2025_to_12_31_2025.csv
12/3/2025,12:0 PM,0.9,hourlyUsage12_1_2025_to_12_31_2025.csv
12/3/2025,1:0 PM,0.3,hourlyUsage12_1_2025_to_12_31_2025.csv
12/3/2025,2:0 PM,0.8,hourlyUsage12_1_2025_to_12_31_2025.csv
12/3/2025,3:0 PM,3.4,hourlyUsage12_1_2025_to_12_31_2025.csv
12/3/2025,4:0 PM,2.3,hourlyUsage12_1_2025_to_12_31_2025.csv
12/3/2025,5:0 PM,1.8,hourlyUsage12_1_2025_to_12_31_2025.csv
12/3/2025,6:0 PM,2.6,hourlyUsage12_1_2025_to_12_31_2025.csv
12/3/2025,7:0 PM,1.7,hourlyUsage12_1_2025_to_12_31_2025.csv
12/3/2025,8:0 PM,0.9,hourlyUsage12_1_2025_to_12_31_2025.csv
12/3/2025,9:0 PM,1.9,hourlyUsage12_1_2025_to_12_31_2025.csv
12/3/2025,10:0 PM,2,hourlyUsage12_1_2025_to_12_31_2025.csv
12/3/2025,11:0 PM,1.8,hourlyUsage12_1_2025_to_12_31_2025.csv
12/4/2025,12:0 AM,1.9,hourlyUsage12_1_2025_to_12_31_2025.csv
12/4/2025,1:0 AM,1.8,hourlyUsage12_1_2025_to_12_31_2025.csv
12/4/2025,2:0 AM,1.9,hourlyUsage12_1_2025_to_12_31_2025.csv
12/4/2025,3:0 AM,0.8,hourlyUsage12_1_2025_to_12_31_2025.csv
12/4/2025,4:0 AM,0.7,hourlyUsage12_1_2025_to_12_31_2025.csv
12/4/2025,5:0 AM,1.3,hourlyUsage12_1_2025_to_12_31_2025.csv
12/4/2025,6:0 AM,0.7,hourlyUsage12_1_2025_to_12_31_2025.csv
12/4/2025,7:0 AM,0.6,hourlyUsage12_1_2025_to_12_31_2025.csv
12/4/2025,8:0 AM,1.1,hourlyUsage12_1_2025_to_12_31_2025.csv
12/4/2025,9:0 AM,1.4,hourlyUsage12_1_2025_to_12_31_2025.csv
12/4/2025,10:0 AM,0.3,hourlyUsage12_1_2025_to_12_31_2025.csv
12/4/2025,11:0 AM,0.6,hourlyUsage12_1_2025_to_12_31_2025.csv
12/4/2025,12:0 PM,0.8,hourlyUsage12_1_2025_to_12_31_2025.csv
12/4/2025,1:0 PM,0.6,hourlyUsage12_1_2025_to_12_31_2025.csv
12/4/2025,2:0 PM,2.5,hourlyUsage12_1_2025_to_12_31_2025.csv
12/4/2025,3:0 PM,4.6,hourlyUsage12_1_2025_to_12_31_2025.csv
12/4/2025,4:0 PM,3.2,hourlyUsage12_1_2025_to_12_31_2025.csv
12/4/2025,5:0 PM,1,hourlyUsage12_1_2025_to_12_31_2025.csv
12/4/2025,6:0 PM,2.3,hourlyUsage12_1_2025_to_12_31_2025.csv
12/4/2025,7:0 PM,2,hourlyUsage12_1_2025_to_12_31_2025.csv
12/4/2025,8:0 PM,1.4,hourlyUsage12_1_2025_to_12_31_2025.csv
12/4/2025,9:0 PM,1.2,hourlyUsage12_1_2025_to_12_31_2025.csv
12/4/2025,10:0 PM,0.8,hourlyUsage12_1_2025_to_12_31_2025.csv
12/4/2025,11:0 PM,0.6,hourlyUsage12_1_2025_to_12_31_2025.csv
12/5/2025,12:0 AM,0.5,hourlyUsage12_1_2025_to_12_31_2025.csv
12/5/2025,1:0 AM,0.7,hourlyUsage12_1_2025_to_12_31_2025.csv
12/5/2025,2:0 AM,0.4,hourlyUsage12_1_2025_to_12_31_2025.csv
12/5/2025,3:0 AM,0.4,hourlyUsage12_1_2025_to_12_31_2025.csv
12/5/2025,4:0 AM,1.1,hourlyUsage12_1_2025_to_12_31_2025.csv
12/5/2025,5:0 AM,1.2,hourlyUsage12_1_2025_to_12_31_2025.csv
12/5/2025,6:0 AM,2.7,hourlyUsage12_1_2025_to_12_31_2025.csv
12/5/2025,7:0 AM,1.1,hourlyUsage12_1_2025_to_12_31_2025.csv
12/5/2025,8:0 AM,2.1,hourlyUsage12_1_2025_to_12_31_2025.csv
12/5/2025,9:0 AM,1,hourlyUsage12_1_2025_to_12_31_2025.csv
12/5/2025,10:0 AM,0.5,hourlyUsage12_1_2025_to_12_31_2025.csv
12/5/2025,11:0 AM,0.4,hourlyUsage12_1_2025_to_12_31_2025.csv
12/5/2025,12:0 PM,0.4,hourlyUsage12_1_2025_to_12_31_2025.csv
12/5/2025,1:0 PM,0.8,hourlyUsage12_1_2025_to_12_31_2025.csv
12/5/2025,2:0 PM,0.6,hourlyUsage12_1_2025_to_12_31_2025.csv
12/5/2025,3:0 PM,0.8,hourlyUsage12_1_2025_to_12_31_2025.csv
12/5/2025,4:0 PM,2.4,hourlyUsage12_1_2025_to_12_31_2025.csv
12/5/2025,5:0 PM,1.6,hourlyUsage12_1_2025_to_12_31_2025.csv
12/5/2025,6:0 PM,1.9,hourlyUsage12_1_2025_to_12_31_2025.csv
12/5/2025,7:0 PM,1.1,hourlyUsage12_1_2025_to_12_31_2025.csv
12/5/2025,8:0 PM,0.7,hourlyUsage12_1_2025_to_12_31_2025.csv
12/5/2025,9:0 PM,1.1,hourlyUsage12_1_2025_to_12_31_2025.csv
12/5/2025,10:0 PM,0.6,hourlyUsage12_1_2025_to_12_31_2025.csv
12/5/2025,11:0 PM,0.4,hourlyUsage12_1_2025_to_12_31_2025.csv
12/6/2025,12:0 AM,0.4,hourlyUsage12_1_2025_to_12_31_2025.csv
12/6/2025,1:0 AM,0.4,hourlyUsage12_1_2025_to_12_31_2025.csv
12/6/2025,2:0 AM,1.1,hourlyUsage12_1_2025_to_12_31_2025.csv
12/6/2025,3:0 AM,1.3,hourlyUsage12_1_2025_to_12_31_2025.csv
12/6/2025,4:0 AM,1.2,hourlyUsage12_1_2025_to_12_31_2025.csv
12/6/2025,5:0 AM,1.3,hourlyUsage12_1_2025_to_12_31_2025.csv
12/6/2025,6:0 AM,1.4,hourlyUsage12_1_2025_to_12_31_2025.csv
12/6/2025,7:0 AM,1.3,hourlyUsage12_1_2025_to_12_31_2025.csv
12/6/2025,8:0 AM,1.1,hourlyUsage12_1_2025_to_12_31_2025.csv
12/6/2025,9:0 AM,2.7,hourlyUsage12_1_2025_to_12_31_2025.csv
12/6/2025,10:0 AM,1.8,hourlyUsage12_1_2025_to_12_31_2025.csv
12/6/2025,11:0 AM,3.6,hourlyUsage12_1_2025_to_12_31_2025.csv
12/6/2025,12:0 PM,2,hourlyUsage12_1_2025_to_12_31_2025.csv
12/6/2025,1:0 PM,3.3,hourlyUsage12_1_2025_to_12_31_2025.csv
12/6/2025,2:0 PM,1.2,hourlyUsage12_1_2025_to_12_31_2025.csv
12/6/2025,3:0 PM,0.7,hourlyUsage12_1_2025_to_12_31_2025.csv
12/6/2025,4:0 PM,1,hourlyUsage12_1_2025_to_12_31_2025.csv
12/6/2025,5:0 PM,1.1,hourlyUsage12_1_2025_to_12_31_2025.csv
12/6/2025,6:0 PM,1.1,hourlyUsage12_1_2025_to_12_31_2025.csv
12/6/2025,7:0 PM,0.7,hourlyUsage12_1_2025_to_12_31_2025.csv
12/6/2025,8:0 PM,0.8,hourlyUsage12_1_2025_to_12_31_2025.csv
12/6/2025,9:0 PM,0.8,hourlyUsage12_1_2025_to_12_31_2025.csv
12/6/2025,10:0 PM,0.8,hourlyUsage12_1_2025_to_12_31_2025.csv
12/6/2025,11:0 PM,0.4,hourlyUsage12_1_2025_to_12_31_2025.csv
12/7/2025,12:0 AM,0.4,hourlyUsage12_1_2025_to_12_31_2025.csv
12/7/2025,1:0 AM,0.4,hourlyUsage12_1_2025_to_12_31_2025.csv
12/7/2025,2:0 AM,0.4,hourlyUsage12_1_2025_to_12_31_2025.csv
12/7/2025,3:0 AM,1.1,hourlyUsage12_1_2025_to_12_31_2025.csv
12/7/2025,4:0 AM,1.1,hourlyUsage12_1_2025_to_12_31_2025.csv
12/7/2025,5:0 AM,1.3,hourlyUsage12_1_2025_to_12_31_2025.csv
12/7/2025,6:0 AM,1.7,hourlyUsage12_1_2025_to_12_31_2025.csv
12/7/2025,7:0 AM,2.1,hourlyUsage12_1_2025_to_12_31_2025.csv
12/7/2025,8:0 AM,1.8,hourlyUsage12_1_2025_to_12_31_2025.csv
12/7/2025,9:0 AM,1.4,hourlyUsage12_1_2025_to_12_31_2025.csv
12/7/2025,10:0 AM,1,hourlyUsage12_1_2025_to_12_31_2025.csv
12/7/2025,11:0 AM,0.5,hourlyUsage12_1_2025_to_12_31_2025.csv
12/7/2025,12:0 PM,0.8,hourlyUsage12_1_2025_to_12_31_2025.csv
